page,name,variety,description
https://www.winemag.com/buying-guide/les-allies-2017-cabernet-sauvignon-vin-de-france/,DFJ Vinhos 2017 Point West Cabernet Sauvignon (Lisboa),Cabernet Sauvignon,"A red-cherry-candy aroma shows upfront on the nose of this wine, with additional hints of tea and tree bark. The palate is smooth and slightly light in feel, with soft spiciness that unfolds on the finish and lifts sthe just-ripe red-berry flavors. "
https://www.winemag.com/buying-guide/cramele-recas-2017-dreamfish-cabernet-sauvignon-romania/,DFJ Vinhos 2017 Point West Cabernet Sauvignon (Lisboa),Cabernet Sauvignon,"Inky purple in the glass, this Romanian Cabernet Sauvignon has aromas of black cherry, red plum, red currant and a touch of eucalyptus. On the palate there are flavors of plum, black raspberry and cherry vanilla. It has a smooth and easygoing finish. "
https://www.winemag.com/buying-guide/crosby-roamann-2015-crosbys-reserve-cabernet-sauvignon-napa-valley/,Lorenzi Estate 2015 Reserve Cabernet Sauvignon (Temecula Valley),Cabernet Sauvignon,"Graphite, pencil and oak accent a concentrated, tannic core of big texture and flavor in this reserve-tier wine, which is blended with 10% Merlot. Tart acidity gives it a powerful counterweight to the dried herb and overall grip. "
https://www.winemag.com/buying-guide/cramele-recas-2017-werewolf-cabernet-sauvignon-transylvania/,DFJ Vinhos 2017 Point West Cabernet Sauvignon (Lisboa),Cabernet Sauvignon,"Purple in the glass, this Cabernet Sauvignon from Romania has aromas of red plum and cherry and a whiff of mint in the bouquet. There are flavors of cherry, black raspberry and vanilla leading to a smooth finish. "
https://www.winemag.com/buying-guide/roberts-rogers-2016-signature-series-cabernet-sauvignon-st-helena/,Lorenzi Estate 2015 Reserve Cabernet Sauvignon (Temecula Valley),Cabernet Sauvignon,"A 100% varietal wine, this wine offers smoky oak and dried herb in abundance, with a powerful density of heat and tannin. The producer's estate vineyard is on Ehlers Lane in a warm area of the appellation. "
https://www.winemag.com/buying-guide/cantine-del-borgo-reale-2017-maturo-cabernet-sauvignon-puglia/,Château Hyot 2016 Cabernet Sauvignon  (Castillon Côtes de Bordeaux),Cabernet Sauvignon,"While quite spicy on the nose in pepper and orange spice, there's still plenty of ripe cherry and currant underneath. Juicy red berry flavors reign on the palate, honed by graphite and a bit of tannic grip. "
https://www.winemag.com/buying-guide/skyside-2017-cabernet-sauvignon-north-coast/,Wine Cube 2017 Cabernet Sauvignon (California),Cabernet Sauvignon,"Big in structure, this full-bodied wine shows moderate cherry and blackberry flavors and a surprisingly light midpalate before tightening up a bit with tannins on the finish. "
https://www.winemag.com/buying-guide/villa-san-juliette-2015-cabernet-sauvignon-paso-robles/,J. Scott Cellars 2016 Cabernet Sauvignon (Walla Walla Valley (WA)),Cabernet Sauvignon,"Green peppercorns and pasilla chile aromas make for a very herbal backdrop to this bottling, which also shows a line of blackberry on the nose. The acid is bright on the palate, holding up the bell pepper and strawberry flavors. "
https://www.winemag.com/buying-guide/hoopla-2016-cabernet-sauvignon-california/,Château Hyot 2016 Cabernet Sauvignon  (Castillon Côtes de Bordeaux),Cabernet Sauvignon,"Medium bodied and easy to enjoy, this wine offers light maple and baking-spice aromas, fresh red-cherry and blackberry flavors and light tannins for a bit of grip. "
https://www.winemag.com/buying-guide/helix-by-reininger-2016-phinny-hill-vineyard-cabernet-sauvignon-horse-heaven-hills/,Château Hyot 2016 Cabernet Sauvignon  (Castillon Côtes de Bordeaux),Cabernet Sauvignon,Aromas of char and cherry jam are prominent. Somewhat lighter-styled fruit and barrel flavors follow. Coffee notes linger on the finish. The variety seems hard to discern. 
https://www.winemag.com/buying-guide/chateau-ste-michelle-2017-mimi-cabernet-sauvignon-horse-heaven-hills/,Flat Top Hills 2016 Cabernet Sauvignon (California),Cabernet Sauvignon,"The aromas are unusual, with notes of scorched earth and soil, showing reduction that distracts. Over time, bittersweet chocolate, cherry and herb notes emerge. The palate shows a reserved sense of styling, exhibiting polish and balance. A light grip of tannins pulls it all together. It's in an awkward spot at present. "
https://www.winemag.com/buying-guide/globerati-2017-cabernet-sauvignon-vin-de-france/,Hook or Crook 2017 Cabernet Sauvignon (Lodi),Cabernet Sauvignon,"Minty herbs, cherry and spiced-plum aromas form the bouquet of this wine. The palate is soft, smooth and slightly plush in feel, but not fat, with velvety tannins and ample acidity. Nicely balanced, it offers pleasant flavors, with ripe red-fruit characteristics that carry through to the close. "
https://www.winemag.com/buying-guide/barons-2015-cabernet-sauvignon-columbia-valley-wa/,J. Scott Cellars 2016 Cabernet Sauvignon (Walla Walla Valley (WA)),Cabernet Sauvignon,"The aromas offer notes of green herb, tobacco, earth and olive. The tannins come off as dry and astringent, needing some time in the cellar or food alongside them to be tamed. "
https://www.winemag.com/buying-guide/errazuriz-2017-max-reserva-cabernet-sauvignon-aconcagua-valley/,Flat Top Hills 2016 Cabernet Sauvignon (California),Cabernet Sauvignon,"Green notes of tobacco, eucalyptus and plum are edgy but typical of many Chilean Cabernets. On the palate, this feels full but cut by tomatoey acidity. Mild green flavors drive a competent finish. "
https://www.winemag.com/buying-guide/trujillo-2016-madelyn-cabernet-sauvignon-napa-valley/,Kunde 2016 Drummond Estate Grown Cabernet Sauvignon (Sonoma Valley),Cabernet Sauvignon,"This is blended with 9% Petite Sirah and smaller amounts of Merlot, Malbec and Petit Verdot, packing a punch of concentrated red fruit that's plenty rich and ripe. Woody tannins surround sweet oak that finishes in a taste of vanilla. "
https://www.winemag.com/buying-guide/januik-winery-2016-cabernet-sauvignon-columbia-valley-wa/,Hess Collection 2017 Allomi Cabernet Sauvignon (Napa Valley),Cabernet Sauvignon,Cherry-candy and dark-fruit aromas are followed by medium-bodied coffee and cherry flavors. The tannins seem a bit bunched up. 
https://www.winemag.com/buying-guide/haras-de-pirque-2015-hussonet-gran-reserva-cabernet-sauvignon-maipo-valley/,Cousiño-Macul 2016 Dama de Plata Cabernet Sauvignon (Maipo Valley),Cabernet Sauvignon,"Aromas of tobacco, herbs, olive, dried cheese, spicy blackberry and coffee are generous and announce a full and grabby Cabernet with dry scraping tannins. Saturated blackberry, coffee and chocolate flavors are not sparing or restrained, while this finishes in chocolaty darkness. "
https://www.winemag.com/buying-guide/lifevine-2017-cabernet-sauvignon-california/,Cousiño-Macul 2016 Dama de Plata Cabernet Sauvignon (Maipo Valley),Cabernet Sauvignon,"This balanced wine is packed with fruit and spice flavors. A full body and moderate tannins give it a big mouthfeel, while ripe black-cherry and red-cherry notes provide satisfaction. "
https://www.winemag.com/buying-guide/les-allies-2018-cabernet-sauvignon-vin-de-france/,Luis Felipe Edwards 2014 Dancing Flame Llaima Red (Colchagua Valley),Cabernet Sauvignon,"Juicy, spicy red berries, raspberries and plums all abound on the nose of this fresh, vibrant red. The palate is light and fruity, with abundant and snappy red-berry flavors and a touch of crushed violets. It's an easygoing and superbly drinkable red. "
https://www.winemag.com/buying-guide/beringer-2016-home-vineyard-cabernet-sauvignon-st-helena/,Beringer 2016 Chabot Vineyard Cabernet Sauvignon (St. Helena),Cabernet Sauvignon,"This is a stewy, thick and concentrated wine with broad woody tannins. Expansive on the palate, it has an intensity of earth and herb met by blackberry jam, cocoa powder and sweet tobacco. "
https://www.winemag.com/buying-guide/goose-ridge-2016-g3-estate-grown-cabernet-sauvignon-columbia-valley-wa/,Cousiño-Macul 2016 Dama de Plata Cabernet Sauvignon (Maipo Valley),Cabernet Sauvignon,"Cocoa, coffee and dark-cherry aromas are followed by slightly medicinal-seeming fruit flavors. It could use more tannic structure to stand it all up. "
https://www.winemag.com/buying-guide/columbia-winery-2016-cabernet-sauvignon-columbia-valley-wa/,Cousiño-Macul 2016 Dama de Plata Cabernet Sauvignon (Maipo Valley),Cabernet Sauvignon,"Café au lait, orange-rind, red-fruit, cherry and maple bar doughnut aromas are followed by sweet, plentiful raspberry flavors that persist through the finish. It drinks more like Merlot than Cabernet but brings plenty of enjoyment. "
https://www.winemag.com/buying-guide/broadside-2017-margarita-vineyard-cabernet-sauvignon-paso-robles/,B Side 2017 Cabernet Sauvignon (North Coast),Cabernet Sauvignon,Easygoing and pleasant red-fruit aromas meet with a touch of damp herbs and bell pepper on the nose of this bottling. The palate is loaded with ripe plums and strawberries yet it's the pyrazine-laden cherry-pepper notes that set it apart. 
https://www.winemag.com/buying-guide/cousino-macul-2017-antiguas-reservas-cabernet-sauvignon-maipo-valley/,Sketchbook 2017 Cabernet Sauvignon (Mendocino County),Cabernet Sauvignon,"An appealing nose offers cassis, cherry and plum aromas along with some spice. This is a bit raw and scratchy on the palate, with high acidity. Conversely, the flavor profile is lean and shallow, with a focus on raspberry and plum fruit. Overall, this Cabernet meets or exceeds established norms for Chilean Cabernet. "
https://www.winemag.com/buying-guide/columbia-winery-2016-cabernet-sauvignon-red-mountain/,Gundlach Bundschu 2015 Cabernet Sauvignon (Sonoma Valley),Cabernet Sauvignon,"Aromas of whole tangerine, soil, raspberry, wild cherry Luden's cough drops and barrel spice are followed by plentiful red- and black-fruit flavors that show a pleasing sense of balance throughout. Firm tannins provide the structure. "
https://www.winemag.com/buying-guide/novelty-hill-2016-cabernet-sauvignon-columbia-valley-wa/,Earthquake 2016 Cabernet Sauvignon (Lodi),Cabernet Sauvignon,"Aromas of dark roasted coffee beans, char, vanilla and cherry are followed by fruit and barrel flavors that show more of the same. There are good things happening, but the barrel influence seems primary at present. Perhaps they will settle in with time. "
https://www.winemag.com/buying-guide/bernardus-2017-cabernet-sauvignon-carmel-valley/,Gundlach Bundschu 2015 Cabernet Sauvignon (Sonoma Valley),Cabernet Sauvignon,"There is a strong sense of earth to the nose of this twist-top bottling, with soil and rock aromas alongside black cherry and singed tobacco. The palate is lightly bodied yet stiff with tannins, offering flavors of blackberry juice along with peppery spices and pinches of oregano and marjoram. "
https://www.winemag.com/buying-guide/spring-valley-vineyard-2016-estate-grown-derby-cabernet-sauvignon-walla-walla-valley-wa/,Gundlach Bundschu 2015 Cabernet Sauvignon (Sonoma Valley),Cabernet Sauvignon,"Sliced and whole green-pepper aromas are out front, followed by notes of red cherry and orange. These aromas carry through to soft, textured the palate. "
https://www.winemag.com/buying-guide/chateau-ste-michelle-2016-canoe-ridge-estate-cabernet-sauvignon-horse-heaven-hills/,Mettler Family Vineyards 2016 Estate Grown Cabernet Sauvignon (Lodi),Cabernet Sauvignon,"Aromas of vanilla, herb, cherry and baking spice are followed by a full-bodied palate. The tightly wound tannins need some time to unspool. The oak plays prominently, but it's quite tasty with coffee lingering on the finish. Give it a short decant if drinking in the near term. "
https://www.winemag.com/buying-guide/j-bouchon-2016-block-series-cabernet-sauvignon-maule-valley/,Sketchbook 2017 Cabernet Sauvignon (Mendocino County),Cabernet Sauvignon,"Subdued berry aromas are mild and a touch green and spicy. The palate feels tight as a drum, with rubbery tannins. Classic Chilean flavors of spiced berry fruits and plum are lemony and then savory in front of a fresh finish with tannic bite and notable acidity. "
https://www.winemag.com/buying-guide/the-gentlemans-match-wine-co-2017-cabernet-sauvignon-california/,Sketchbook 2017 Cabernet Sauvignon (Mendocino County),Cabernet Sauvignon,"Very smooth and subtly spicy, this full-bodied wine drips with fruit so ripe it would drop from the tree or vine. Plums, black cherries and blackberries come to mind. The wine has soft tannins, a broad texture and a lingering ripe finish. "
